img_id,correct_inf,inf_label,inf_conf,inf_top2diff,inf_loss
0,0,394,46.32841348648071,28.185945749282837,3.0194146633148193
1,0,391,34.6869170665741,2.101573348045349,1.121307611465454
2,0,693,14.407168328762054,2.4632059037685394,2.4686942100524902
3,0,0,99.95535016059875,99.91735219955444,0.0004465774691198021
4,0,0,99.99159574508667,99.98611807823181,8.40390202938579e-05
5,0,0,97.54971265792847,96.70574069023132,0.024808069691061974
6,0,0,99.02690649032593,98.59610795974731,0.009778574109077454
7,0,0,98.13226461410522,97.22849726676941,0.01885397732257843
8,0,0,98.06878566741943,96.15674614906311,0.019501034170389175
9,0,0,98.92693161964417,97.86176681518555,0.010788683779537678
10,0,133,96.16190791130066,95.35554051399231,10.78913688659668
11,0,0,99.99887943267822,99.99820590019226,1.1205610462639015e-05
12,0,0,99.99675750732422,99.99408721923828,3.242440288886428e-05
13,0,0,99.42200183868408,98.86663556098938,0.005796764977276325
14,0,0,99.85003471374512,99.76713061332703,0.00150079105515033
15,0,0,99.99758005142212,99.99650120735168,2.4199192921514623e-05
16,0,0,99.92511868476868,99.86441731452942,0.0007490689749829471
17,0,0,99.98682737350464,99.98022317886353,0.00013171759201213717
18,0,0,99.99890327453613,99.99788999557495,1.0967194612021558e-05
19,0,0,93.30284595489502,87.14885711669922,0.06931956112384796
20,0,0,57.907360792160034,37.89511322975159,0.54632568359375
21,0,0,59.885650873184204,22.410166263580322,0.5127332210540771
22,0,0,99.88081455230713,99.79254007339478,0.001192573574371636
23,0,0,99.91093277931213,99.82534646987915,0.0008910499745979905
24,0,0,99.99860525131226,99.99726414680481,1.3947389561508317e-05
25,0,0,96.36023044586182,93.53992938995361,0.03707662597298622
26,0,0,99.93515610694885,99.88637566566467,0.0006486457423307002
27,0,0,42.83263981342316,25.52669048309326,0.8478697538375854
28,0,0,99.99939203262329,99.99906420707703,6.079655122448457e-06
29,0,0,95.41074633598328,93.66323947906494,0.04697899520397186
30,0,0,99.65561628341675,99.50578808784485,0.003449800657108426
31,0,0,99.84000325202942,99.72310066223145,0.0016012478154152632
32,0,391,12.923040986061096,0.7829673588275909,2.9836583137512207
33,0,0,99.92296695709229,99.91241693496704,0.0007706294418312609
34,0,0,99.93705153465271,99.88002181053162,0.0006297035724855959
35,0,758,48.363786935806274,4.328057169914246,0.8201688528060913
36,0,33,27.850085496902466,7.47452974319458,1.590834140777588
37,0,0,99.51459765434265,99.30360913276672,0.004865828901529312
38,0,0,99.11621809005737,98.90606999397278,0.008877098560333252
39,0,0,95.22246718406677,90.90587496757507,0.048954274505376816
40,0,0,99.99493360519409,99.99226331710815,5.066266385256313e-05
41,0,0,99.97528195381165,99.96215105056763,0.00024720950750634074
42,0,0,99.98579025268555,99.97223615646362,0.00014208737411536276
43,0,0,99.83406066894531,99.7868299484253,0.0016607552533969283
44,0,0,99.96645450592041,99.93950724601746,0.0003355178632773459
45,0,0,99.60495829582214,99.3656575679779,0.003958248998969793
46,0,0,99.40478801727295,98.94445538520813,0.0059699080884456635
47,0,0,99.98176693916321,99.97451305389404,0.0001823735801735893
48,0,0,99.83002543449402,99.72359538078308,0.001701218425296247
49,0,0,99.98192191123962,99.96452331542969,0.00018082413589581847
50,1,115,95.25498151779175,91.99553728103638,8.642362594604492
51,1,1,94.07954216003418,92.96700954437256,0.061029572039842606
52,1,1,99.99995231628418,99.99992847442627,4.768370445162873e-07
53,1,1,99.9976396560669,99.9962568283081,2.3603161025675945e-05
54,1,534,29.050225019454956,18.363243341445923,2.2361440658569336
