img_id,correct_inf,inf_label,inf_conf,inf_top2diff,inf_loss
0,0,0,49.954527616500854,29.1303813457489,0.694057047367096
1,0,0,83.09025764465332,82.37138390541077,0.18524272739887238
2,0,0,89.18432593345642,88.58340382575989,0.1144648939371109
3,0,0,87.1504008769989,87.06035017967224,0.13753479719161987
4,0,0,74.23433065414429,73.17543625831604,0.29794344305992126
5,0,0,84.0463638305664,83.9348554611206,0.17380158603191376
6,0,0,81.44659996032715,81.06942772865295,0.20522260665893555
7,0,0,85.49284934997559,85.1434588432312,0.15673744678497314
8,0,0,86.98078393936157,86.66708469390869,0.13948293030261993
9,0,0,87.11975812911987,87.01775074005127,0.13788650929927826
10,0,133,81.31126165390015,80.82776665687561,6.956885814666748
11,0,0,84.07518863677979,83.9985191822052,0.17345866560935974
12,0,0,84.09563899040222,84.00874137878418,0.17321549355983734
13,0,0,89.58193063735962,89.44724798202515,0.11001653969287872
14,0,0,85.44915914535522,85.20914912223816,0.1572486162185669
15,0,0,82.2900652885437,82.19371438026428,0.19491980969905853
16,0,0,82.34151005744934,82.26642608642578,0.19429484009742737
17,0,0,81.97005987167358,81.89531564712524,0.19881609082221985
18,0,0,85.68119406700134,85.61224341392517,0.15453681349754333
19,0,0,85.33276319503784,85.02500653266907,0.1586117446422577
20,0,0,81.638103723526,81.4990222454071,0.2028741091489792
21,0,0,87.96558976173401,87.71851062774658,0.1282244771718979
22,0,0,85.64461469650269,85.55611968040466,0.15496386587619781
23,0,0,88.44159841537476,88.33804130554199,0.12282773107290268
24,0,0,82.35955238342285,82.26311802864075,0.19407571852207184
25,0,0,88.15038204193115,87.93187737464905,0.12612594664096832
26,0,0,85.57488322257996,85.40968298912048,0.15577836334705353
27,0,0,89.60258364677429,89.4065797328949,0.10978605598211288
28,0,0,83.61712694168091,83.50618481636047,0.17892183363437653
29,0,0,83.45186114311218,82.9556405544281,0.1809002161026001
30,0,0,79.85585331916809,79.74990010261536,0.2249470353126526
31,0,0,87.19920516014099,87.03086972236633,0.1369749754667282
32,0,0,79.85985279083252,78.20241451263428,0.22489696741104126
33,0,0,75.31296610832214,75.21304488182068,0.28351789712905884
34,0,0,82.1646511554718,81.93386793136597,0.1964450478553772
35,0,389,41.17892384529114,9.10874605178833,2.2622437477111816
36,0,0,82.86206126213074,81.1423122882843,0.1879928559064865
37,0,0,84.06917452812195,83.94278287887573,0.1735302209854126
38,0,0,83.92475843429565,83.84822607040405,0.17524948716163635
39,0,0,82.26938247680664,82.16022849082947,0.19517120718955994
40,0,0,89.69968557357788,89.63598608970642,0.10870290547609329
41,0,0,85.67149043083191,85.5829656124115,0.15465007722377777
42,0,0,82.22267627716064,82.01886415481567,0.19573907554149628
43,0,0,85.5611264705658,85.47271490097046,0.15593913197517395
44,0,0,85.38032174110413,85.2670431137085,0.15805454552173615
45,0,0,85.60051321983337,85.47182083129883,0.15547890961170197
46,0,0,82.26640224456787,82.19138383865356,0.1952073872089386
47,0,0,87.1436595916748,87.05361485481262,0.13761219382286072
48,0,0,88.32582235336304,88.04470300674438,0.12413769215345383
49,0,0,77.9529333114624,77.83573865890503,0.24906495213508606
50,1,115,73.72584939002991,66.86827540397644,2.679816722869873
51,1,1,86.09892725944519,85.95224618911743,0.1496732532978058
52,1,1,85.92503666877747,85.87751388549805,0.15169492363929749
53,1,1,91.00097417831421,90.96177816390991,0.09429998695850372
54,1,1,25.403034687042236,13.40349018573761,1.370301604270935
55,1,1,84.21798944473267,84.15818214416504,0.171761617064476
56,1,1,89.78012800216675,89.71636891365051,0.10780653357505798
57,1,1,80.15000224113464,80.02949953079224,0.22127030789852142
58,1,1,86.9275450706482,86.68338060379028,0.14009523391723633
59,1,1,85.49786806106567,85.43714880943298,0.15667873620986938
60,1,1,85.02790927886963,84.7890853881836,0.16219061613082886
61,1,1,85.24205088615417,84.02613997459412,0.15967531502246857
62,1,1,80.51888346672058,80.44546246528625,0.2166784405708313
63,1,1,88.62869143486023,88.59500288963318,0.12071456760168076
64,1,1,82.68871307373047,81.77012205123901,0.19008706510066986
65,1,1,87.25504279136658,87.20678091049194,0.1363348513841629
66,1,1,85.82519888877869,85.5156660079956,0.15285754203796387
67,1,1,79.19431328773499,78.31454277038574,0.23326566815376282
68,1,1,87.96724081039429,87.81737685203552,0.12820570170879364
69,1,1,88.33429217338562,88.26320767402649,0.12404176592826843
