img_id,correct_inf,inf_label,inf_conf,inf_top2diff,inf_loss
0,0,0,22.743751108646393,0.0,1.480879783630371
1,0,391,73.85282516479492,57.374030351638794,1.8030959367752075
2,0,0,27.9085636138916,17.641574144363403,1.2762365341186523
3,0,0,99.97262358665466,99.94650483131409,0.00027378625236451626
4,0,0,99.99233484268188,99.9848484992981,7.664863369427621e-05
5,0,0,99.93290901184082,99.88986253738403,0.0006711614551022649
6,0,0,99.99912977218628,99.99834299087524,8.702239938429557e-06
7,0,0,98.89509081840515,97.79646396636963,0.011110581457614899
8,0,0,99.90496039390564,99.81386065483093,0.0009508379152975976
9,0,0,96.2503969669342,92.5183653831482,0.03821709379553795
10,0,133,92.02367663383484,88.87479901313782,11.833124160766602
11,0,0,99.99998807907104,99.99998211860657,1.1920928244535389e-07
12,0,0,99.97953772544861,99.95919466018677,0.00020466140995267779
13,0,0,99.98750686645508,99.97516870498657,0.00012492353562265635
14,0,0,99.99722242355347,99.99446868896484,2.777537883957848e-05
15,0,0,99.99862909317017,99.99784231185913,1.3708974620385561e-05
16,0,0,99.99396800994873,99.98942613601685,6.031808152329177e-05
17,0,0,99.99959468841553,99.99936819076538,4.0531076592742465e-06
18,0,0,99.99996423721313,99.99992251396179,3.576278118089249e-07
19,0,0,99.96517896652222,99.93906021118164,0.000348268891684711
20,0,0,99.94204044342041,99.92620348930359,0.0005797850899398327
21,0,0,93.92016530036926,87.91605234146118,0.06272509694099426
22,0,0,99.97952580451965,99.96718764305115,0.0002047805901383981
23,0,0,99.99933242797852,99.99871850013733,6.6756979322235566e-06
24,0,0,100.0,100.0,-0.0
25,0,0,99.63917136192322,99.50697422027588,0.0036147984210401773
26,0,0,99.98055100440979,99.970942735672,0.00019453064305707812
27,0,0,96.44466042518616,93.53228211402893,0.036200813949108124
28,0,0,100.0,99.99999403953552,-0.0
29,0,391,28.01874279975891,3.29228937625885,1.3972965478897095
30,0,0,99.99748468399048,99.99533891677856,2.5152843591058627e-05
31,0,0,99.87654685974121,99.7596025466919,0.0012353177880868316
32,0,391,75.4811942577362,63.90577554702759,2.1562867164611816
33,0,0,99.99969005584717,99.99951124191284,3.099436753473128e-06
34,0,0,96.22460603713989,92.49357581138611,0.0384850911796093
35,0,758,43.74942183494568,17.214053869247437,1.576691746711731
36,0,397,83.23324918746948,77.91232466697693,3.058523178100586
37,0,0,99.66760873794556,99.35038685798645,0.0033294502645730972
38,0,0,99.91891980171204,99.8636543750763,0.0008111285860650241
39,0,0,98.8442599773407,97.74619936943054,0.011624694801867008
40,0,0,99.99996423721313,99.9999463558197,3.576278118089249e-07
41,0,0,99.9998688697815,99.9997615814209,1.311301275563892e-06
42,0,0,99.99996423721313,99.99993443489075,3.576278118089249e-07
43,0,0,99.99847412109375,99.99768733978271,1.5258672647178173e-05
44,0,0,99.99996423721313,99.99993443489075,3.576278118089249e-07
45,0,0,99.67779517173767,99.43071603775024,0.0032272657845169306
46,0,0,99.91574287414551,99.8727023601532,0.0008429311565123498
47,0,0,99.99938011169434,99.99876618385315,6.198863957251888e-06
