img_id,correct_inf,inf_label,inf_conf,inf_top2diff,inf_loss
0,0,394,29.74238097667694,11.7027148604393,1.7125972509384155
1,0,0,20.46588510274887,0.0,1.5864107608795166
2,0,0,30.902916193008423,19.534367322921753,1.1743196249008179
3,0,0,41.418322920799255,0.0,0.8814468383789062
4,0,0,47.564685344696045,0.0,0.7430796027183533
5,0,0,40.39595127105713,0.0,0.9064406156539917
6,0,0,23.71378242969513,0.0,1.4391138553619385
7,0,0,19.51139271259308,0.0,1.6341716051101685
8,0,0,30.49432337284088,0.0,1.1876295804977417
9,0,0,32.25228190422058,0.0,1.131581425666809
10,0,133,35.48973798751831,13.964122533798218,9.535926818847656
11,0,0,28.306230902671814,0.0,1.2620882987976074
12,0,0,14.769117534160614,0.0,1.912631869316101
13,0,0,13.496102392673492,0.0,2.0027692317962646
14,0,0,21.998751163482666,0.0,1.5141844749450684
15,0,0,12.679292261600494,0.0,2.065200090408325
16,0,0,14.139921963214874,0.0,1.9561680555343628
17,0,0,11.879932880401611,0.0,2.130319595336914
18,0,0,11.627615243196487,0.0,2.151787281036377
19,0,0,34.323856234550476,0.0,1.0693296194076538
20,0,0,98.61542582511902,97.95095920562744,0.01394246332347393
21,0,0,19.136925041675568,0.0,1.6535505056381226
22,0,0,15.919734537601471,0.0,1.8376107215881348
23,0,0,12.310470640659332,0.0,2.094719886779785
24,0,0,8.004909008741379,0.0,2.5251152515411377
25,0,0,53.392672538757324,21.008378267288208,0.627496600151062
26,0,0,16.757167875766754,0.0,1.786344051361084
27,0,0,63.88428211212158,40.382564067840576,0.4480968415737152
28,0,0,10.781579464673996,0.0,2.2273311614990234
29,0,0,20.701448619365692,0.0,1.574966549873352
30,0,0,12.048051506280899,0.0,2.116267204284668
31,0,0,44.97852921485901,0.0,0.798984944820404
32,0,391,62.87662982940674,48.846957087516785,1.9639956951141357
33,0,0,27.595478296279907,0.0,1.2875182628631592
34,0,0,15.504316985607147,0.0,1.8640516996383667
35,0,0,86.65348291397095,79.54053282737732,0.14325301349163055
36,0,397,54.14787530899048,46.81975841522217,3.6134514808654785
37,0,0,14.679458737373352,0.0,1.918721079826355
38,0,0,11.570215225219727,0.0,2.156736135482788
39,0,0,91.87471270561218,84.33317542076111,0.08474432677030563
40,0,0,18.457940220832825,0.0,1.6896755695343018
41,0,0,79.84400391578674,62.028396129608154,0.22509543597698212
42,0,0,13.475723564624786,0.0,2.0042803287506104
43,0,0,94.90862488746643,93.17031502723694,0.052255596965551376
44,0,0,9.421773999929428,0.0,2.3621468544006348
45,0,0,17.737804353237152,0.0,1.7294719219207764
46,0,0,25.715595483779907,0.0,1.3580726385116577
47,0,0,14.390482008457184,0.0,1.938603162765503
48,0,0,46.2939590215683,0.0,0.7701587080955505
49,0,0,11.986561119556427,0.0,2.1213841438293457
50,1,115,84.13546681404114,72.7489709854126,2.1727418899536133
51,1,1,87.49660849571228,80.31445145606995,0.13357013463974
52,1,0,10.496710240840912,0.0,2.254108428955078
53,1,1,18.762870132923126,0.0,1.6732902526855469
54,1,766,23.491786420345306,9.243297576904297,1.9485193490982056
55,1,1,25.14185607433319,9.892550110816956,1.380636215209961
56,1,1,74.5787262916565,64.48559165000916,0.2933148443698883
57,1,1,38.66452872753143,0.0,0.9502476453781128
58,1,1,94.04760599136353,93.00283193588257,0.06136910617351532
59,1,1,95.89095711708069,94.1346526145935,0.041958510875701904
60,1,1,96.70904278755188,95.63470482826233,0.033463288098573685
61,1,78,37.9126101732254,0.0,5.969886302947998
62,1,1,92.97950267791748,88.3503258228302,0.07279111444950104
63,1,0,21.345798671245575,0.0,1.544315218925476
64,1,29,65.98309874534607,41.70927107334137,1.4157716035842896
65,1,1,85.05053520202637,78.06916236877441,0.16192461550235748
66,1,1,97.35910892486572,96.2775468826294,0.02676386944949627
67,1,913,12.887263298034668,5.070742964744568,3.5489306449890137
68,1,1,86.8024230003357,79.67724800109863,0.14153563976287842
69,1,1,73.57178926467896,69.90886330604553,0.30690857768058777
70,1,1,69.64503526687622,63.92822265625,0.3617587685585022
71,1,1,14.884957671165466,0.0,1.9048190116882324
72,1,1,68.14889311790466,52.94281840324402,0.38347527384757996
73,1,0,11.076299846172333,0.0,2.70036244392395
74,1,1,60.57850122451782,23.8357812166214,0.5012301206588745
75,1,1,23.983299732208252,0.0,1.4278124570846558
76,1,1,92.1330988407135,90.44561982154846,0.08193593472242355
77,1,1,82.85854458808899,76.05710029602051,0.18803533911705017
78,1,0,9.825143963098526,0.0,2.320225477218628
79,1,396,56.878429651260376,44.18713450431824,2.06425404548645
80,1,1,71.22058272361755,67.674720287323,0.33938834071159363
81,1,1,95.99785208702087,94.23959255218506,0.0408443883061409
82,1,1,44.284769892692566,0.0,0.8145293593406677
83,1,1,38.91650438308716,0.0,0.9437518119812012
84,1,1,37.9772812128067,0.0,0.9681820869445801
85,1,1,76.93251371383667,59.76654887199402,0.2622416317462921
86,1,1,46.23778164386749,29.227852821350098,0.7713729739189148
